id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
60633,Tractor,Valtra,2,1,3,true,false
60634,Motorbyke,KTM,1,1,1,true,false
60635,Car,Ferrari,5,4,12,true,false
60636,Tractor,Case,1,1,20,true,false
60637,Motorbyke,Vespa,1,1,27,true,false
60638,Without_carnet,Microcar,2,2,0,false,false
60639,Car,Toyota,3,3,17,true,true
60640,Tractor,John Deere,1,1,21,true,false
60641,Motorbyke,KTM,2,1,16,true,false
60642,Without_carnet,Aixam,2,1,21,false,false
60643,Without_carnet,Chatenet,1,1,19,false,false
60644,Motorbyke,Derbi,2,2,1,true,false
60645,Lorry,Mercedes-Benz,3,3,25,true,false
60646,Tractor,John Deere,1,1,4,true,false
60647,Motorbyke,Aprilia,2,2,20,true,false
60648,Car,Volkswagen,4,2,1,true,false
60649,Motorbyke,Yamaha,2,2,22,true,false
60650,Van,Peugeot,8,7,4,true,false
60651,Lorry,Agrale,3,2,21,true,true
60652,Without_carnet,Aixam,1,1,15,false,false
60653,Motorbyke,Kawasaki,2,1,19,true,false
60654,Without_carnet,Aixam,2,2,10,false,false
60655,Lorry,Agrale,3,3,19,true,false
60656,Motorbyke,Kawasaki,2,1,11,true,false
60657,Tractor,Claas,2,2,2,true,false
60658,Without_carnet,Aixam,2,1,26,false,false
60659,Motorbyke,Yamaha,1,1,18,true,false
60660,Lorry,Iveco,3,1,5,true,false
60661,Without_carnet,Chatenet,2,2,15,false,false
60662,Car,Land Rover,5,5,25,true,false
60663,Motorbyke,Ducati,2,1,30,true,false
60664,Without_carnet,Aixam,1,1,24,false,false
60665,Without_carnet,Microcar,1,1,4,false,false
60666,Lorry,Volvo,3,1,13,true,false
60667,Lorry,Mercedes-Benz,3,2,23,true,false
60668,Tractor,Massey Ferguson,1,1,30,true,false
60669,Without_carnet,Ligier,2,2,22,false,false
60670,Without_carnet,Chatenet,1,1,20,false,false
60671,Lorry,Pegaso,3,3,28,true,false
60672,Car,Rolls Royce,5,3,14,true,false
60673,Tractor,Case,2,2,13,true,false
60674,Lorry,Volvo,3,3,30,true,false
60675,Without_carnet,Ligier,1,1,15,false,false
60676,Lorry,Agrale,3,2,12,true,false
60677,Motorbyke,Kawasaki,2,2,30,true,false
60678,Lorry,Pegaso,3,1,14,true,true
60679,Car,KIA,2,2,15,true,false
60680,Lorry,Pegaso,3,2,16,true,false
60681,Car,Subaru,3,2,6,true,false
60682,Car,Chevrolet,4,2,14,true,false
60683,Tractor,Deutz,1,1,3,true,false
60684,Motorbyke,Vespa,1,1,5,true,false
60685,Motorbyke,Harley Davidson,1,1,26,true,false
60686,Tractor,New Holland,2,1,7,true,false
60687,Lorry,Mercedes-Benz,3,2,27,true,true
60688,Car,Pagani,2,2,27,true,false
60689,Car,Ford,3,1,24,true,false
60690,Without_carnet,Microcar,2,2,29,false,false
60691,Tractor,John Deere,2,2,10,true,false
60692,Without_carnet,Chatenet,2,2,11,false,false
60693,Tractor,Case,2,1,16,true,false
60694,Motorbyke,Vespa,1,1,29,true,false
60695,Tractor,Deutz,2,1,0,true,false
60696,Motorbyke,Kawasaki,2,1,4,true,true
60697,Lorry,Volvo,3,2,30,true,true
60698,Car,Lexus,2,1,4,true,false
60699,Tractor,Claas,1,1,5,true,false
60700,Motorbyke,Kawasaki,2,2,5,true,false
60701,Without_carnet,Microcar,2,1,16,false,false
60702,Tractor,Ford,2,2,24,true,false
60703,Motorbyke,Ducati,1,1,6,true,false
60704,Lorry,Iveco,3,3,23,true,false
60705,Tractor,Fendt,1,1,27,true,false
60706,Car,BMW,5,5,22,true,false
60707,Lorry,Iveco,3,3,9,true,false
60708,Without_carnet,Chatenet,1,1,9,false,false
60709,Van,Dacia,5,5,16,true,false
60710,Car,Honda,5,5,0,true,true
60711,Car,Toyota,3,2,3,true,true
60712,Motorbyke,Derbi,1,1,5,true,false
60713,Tractor,Fendt,2,2,30,true,false
60714,Van,Mercedes-Benz,8,8,7,true,false
60715,Motorbyke,Yamaha,1,1,3,true,false
60716,Car,Alfa Romeo,4,2,4,true,false
60717,Car,McLaren,4,2,6,true,true
60718,Car,Hyunday,3,3,15,true,false
60719,Motorbyke,Vespa,1,1,21,true,false
60720,Van,Dacia,8,8,22,true,false
60721,Tractor,Fendt,1,1,28,true,false
60722,Without_carnet,Aixam,2,2,17,false,false
60723,Van,Mercedes-Benz,7,5,4,true,false
60724,Car,Suzuki,5,5,10,true,true
60725,Without_carnet,Chatenet,2,2,28,false,false
60726,Car,Pagani,4,3,6,true,false
60727,Without_carnet,Microcar,2,2,2,false,false
60728,Van,Nissan,6,6,1,true,false
60729,Lorry,Mercedes-Benz,3,1,2,true,false
60730,Tractor,Ford,2,1,3,true,false
60731,Van,Ford,8,7,10,true,false
60732,Car,Subaru,5,2,10,true,false
60733,Tractor,Fendt,1,1,7,true,false
60734,Tractor,Case,1,1,13,true,false
60735,Van,Volkswagen,6,6,27,true,false
60736,Lorry,Agrale,3,3,24,true,false
60737,Motorbyke,Derbi,1,1,29,true,false
60738,Without_carnet,Chatenet,1,1,27,false,false
60739,Without_carnet,Microcar,1,1,15,false,false
60740,Motorbyke,Derbi,2,1,6,true,false
60741,Lorry,Iveco,3,2,16,true,false
60742,Van,Ford,8,8,24,true,false
60743,Van,Fiat,7,7,18,true,false
60744,Lorry,Mercedes-Benz,3,3,24,true,false
60745,Van,Dacia,8,8,16,true,false
60746,Tractor,Fendt,2,2,4,true,false
60747,Tractor,Valtra,2,1,9,true,false
60748,Car,McLaren,3,2,10,true,false
60749,Car,Jeep,3,2,26,true,false
60750,Without_carnet,Microcar,2,2,0,false,false
60751,Motorbyke,Yamaha,1,1,10,true,false
60752,Tractor,Ford,1,1,29,true,false
60753,Car,Mercedes-Benz,4,4,22,true,false
60754,Without_carnet,Ligier,2,1,24,false,false
60755,Motorbyke,Derbi,1,1,2,true,false
60756,Car,Citroen,3,2,10,true,false
60757,Van,Mercedes-Benz,8,7,2,true,false
60758,Without_carnet,Aixam,2,2,18,false,false
60759,Motorbyke,Aprilia,1,1,3,true,false
60760,Car,Land Rover,3,3,9,true,false
60761,Car,Land Rover,4,2,29,true,false
60762,Tractor,Ford,1,1,3,true,false
60763,Tractor,Fendt,2,2,9,true,false
60764,Motorbyke,Harley Davidson,2,2,15,true,false
60765,Van,Seat,6,5,5,true,false
60766,Lorry,Volvo,3,1,6,true,false
60767,Without_carnet,Aixam,1,1,11,false,false
60768,Car,Chevrolet,3,3,25,true,false
60769,Car,Mercedes-Benz,2,2,8,true,true
60770,Van,Volkswagen,7,7,14,true,false
60771,Car,Infiniti,3,1,21,true,false
60772,Motorbyke,KTM,2,1,1,true,true
60773,Tractor,Massey Ferguson,1,1,26,true,true
60774,Tractor,Claas,2,2,5,true,false
60775,Without_carnet,Aixam,2,1,2,false,false
60776,Tractor,Case,1,1,28,true,true
60777,Car,BMW,5,2,17,true,false
60778,Motorbyke,KTM,1,1,9,true,false
60779,Without_carnet,Chatenet,1,1,13,false,false
60780,Tractor,John Deere,1,1,7,true,false
60781,Motorbyke,Derbi,2,2,9,true,false
60782,Car,Lexus,4,4,7,true,false
60783,Lorry,Agrale,3,3,23,true,false
60784,Tractor,Fendt,2,2,19,true,false
60785,Lorry,Mercedes-Benz,3,2,24,true,false
60786,Van,Peugeot,8,7,29,true,false
60787,Tractor,Claas,1,1,15,true,false
60788,Without_carnet,Ligier,1,1,16,false,false
60789,Van,Opel,7,7,21,true,false
60790,Motorbyke,Vespa,1,1,2,true,false
60791,Tractor,Case,2,2,13,true,false
60792,Van,Toyota,5,5,2,true,true
60793,Van,Nissan,8,7,1,true,false
60794,Without_carnet,Chatenet,2,2,13,false,false
60795,Van,Mercedes-Benz,5,5,16,true,false
60796,Motorbyke,Ducati,2,1,12,true,false
60797,Without_carnet,Microcar,2,1,2,false,false
60798,Without_carnet,Aixam,2,2,12,false,false
60799,Van,Ford,5,5,17,true,false
60800,Motorbyke,Kawasaki,2,2,29,true,true
60801,Without_carnet,Microcar,1,1,26,false,false
60802,Without_carnet,Aixam,2,2,0,false,false
60803,Car,Maserati,4,4,29,true,false
60804,Without_carnet,Chatenet,1,1,23,false,false
60805,Tractor,Valtra,2,1,9,true,false
60806,Lorry,Mercedes-Benz,3,1,9,true,false
60807,Without_carnet,Aixam,1,1,23,false,false
60808,Car,Mazda,3,1,30,true,false
60809,Car,McLaren,3,3,5,true,false
60810,Without_carnet,Microcar,1,1,30,false,false
60811,Without_carnet,Chatenet,2,2,27,false,false
60812,Without_carnet,Microcar,2,1,22,false,true
60813,Van,Citroen,8,8,17,true,false
60814,Lorry,Volvo,3,2,30,true,false
60815,Car,Pagani,2,1,7,true,false
60816,Tractor,New Holland,2,2,29,true,false
60817,Car,Maserati,5,4,30,true,false
60818,Lorry,Agrale,3,1,24,true,false
60819,Lorry,Volvo,3,3,25,true,false
60820,Car,Rolls Royce,4,1,9,true,false
60821,Van,Dacia,8,6,18,true,false
60822,Without_carnet,Aixam,2,1,23,false,false
60823,Lorry,Mercedes-Benz,3,3,30,true,false
60824,Car,Bugatti,5,2,25,true,false
60825,Lorry,Volvo,3,3,4,true,true
60826,Lorry,Iveco,3,3,27,true,false
60827,Without_carnet,Microcar,2,2,13,false,false
60828,Without_carnet,Ligier,1,1,5,false,true
60829,Lorry,Agrale,3,1,13,true,false
60830,Car,Volkswagen,4,2,28,true,false
60831,Lorry,Volvo,3,1,16,true,false
60832,Car,Koenigsegg,3,1,21,true,false
60833,Car,Hyunday,2,2,28,true,false
60834,Motorbyke,Vespa,2,2,7,true,false
60835,Without_carnet,Ligier,2,1,8,false,false
60836,Van,Opel,7,5,24,true,false
60837,Car,Citroen,5,2,14,true,false
60838,Without_carnet,Chatenet,2,1,20,false,false
60839,Lorry,Volvo,3,3,0,true,false
60840,Van,Renault,6,6,8,true,false
60841,Without_carnet,Ligier,1,1,25,false,false
60842,Van,Ford,6,5,29,true,false
60843,Van,Nissan,5,5,3,true,false
60844,Tractor,John Deere,1,1,19,true,false
60845,Van,Opel,5,5,12,true,false
60846,Lorry,Mercedes-Benz,3,3,20,true,false
60847,Motorbyke,KTM,1,1,14,true,false
60848,Without_carnet,Aixam,2,1,11,false,false
60849,Tractor,Lanz Bulldog,1,1,19,true,false
60850,Motorbyke,Harley Davidson,1,1,22,true,false
60851,Motorbyke,Yamaha,2,2,26,true,false
60852,Without_carnet,Microcar,2,1,5,false,false
60853,Without_carnet,Chatenet,1,1,22,false,false
60854,Motorbyke,Derbi,1,1,11,true,false
60855,Car,Chevrolet,2,1,27,true,false
60856,Lorry,Iveco,3,1,27,true,false
60857,Van,Dacia,7,6,8,true,false
60858,Car,Mercedes-Benz,3,2,18,true,false
60859,Motorbyke,Harley Davidson,2,1,17,true,false
60860,Van,Opel,8,7,11,true,false
60861,Lorry,Iveco,3,1,3,true,true
60862,Car,Saab,5,1,22,true,false
60863,Lorry,Iveco,3,3,2,true,false
60864,Motorbyke,Vespa,1,1,18,true,false
60865,Lorry,Pegaso,3,3,11,true,false
60866,Van,Ford,6,6,17,true,false
60867,Van,Renault,8,6,30,true,false
60868,Lorry,Pegaso,3,1,7,true,true
60869,Car,Acura,4,4,23,true,false
60870,Motorbyke,KTM,1,1,21,true,false
60871,Motorbyke,Derbi,2,2,14,true,false
60872,Without_carnet,Ligier,1,1,27,false,false
60873,Without_carnet,Chatenet,2,2,15,false,false
60874,Motorbyke,Kawasaki,1,1,7,true,false
60875,Tractor,Fendt,1,1,16,true,false
60876,Car,BMW,4,3,12,true,false
60877,Car,Jaguar,4,3,9,true,false
60878,Lorry,Agrale,3,3,28,true,false
60879,Van,Iveco,5,5,12,true,false
60880,Motorbyke,KTM,1,1,23,true,false
60881,Motorbyke,Derbi,1,1,14,true,false
60882,Van,Fiat,7,6,29,true,true
60883,Without_carnet,Chatenet,2,2,9,false,false
60884,Without_carnet,Aixam,1,1,29,false,false
60885,Van,Fiat,6,6,29,true,true
60886,Tractor,Valtra,1,1,5,true,false
60887,Without_carnet,Chatenet,1,1,1,false,false
60888,Without_carnet,Ligier,1,1,17,false,false
60889,Car,Jeep,4,4,21,true,false
60890,Lorry,Iveco,3,3,4,true,true
60891,Lorry,Agrale,3,1,1,true,false
60892,Van,Fiat,6,6,11,true,false
60893,Motorbyke,Aprilia,1,1,6,true,false
60894,Motorbyke,Yamaha,2,2,8,true,false
60895,Lorry,Pegaso,3,2,13,true,false
60896,Motorbyke,KTM,1,1,26,true,false
60897,Lorry,Mercedes-Benz,3,2,10,true,false
60898,Van,Citroen,7,6,27,true,false
60899,Car,Honda,5,5,28,true,false
60900,Tractor,Massey Ferguson,2,1,25,true,false
60901,Without_carnet,Ligier,2,2,2,false,true
60902,Lorry,Pegaso,3,3,29,true,false
60903,Tractor,Lanz Bulldog,2,2,22,true,false
60904,Without_carnet,Aixam,1,1,4,false,false
60905,Tractor,New Holland,2,2,10,true,false
60906,Tractor,John Deere,2,2,18,true,false
60907,Motorbyke,Ducati,1,1,24,true,false
60908,Motorbyke,KTM,2,2,26,true,true
60909,Motorbyke,Harley Davidson,1,1,25,true,false
60910,Lorry,Iveco,3,1,10,true,false
60911,Van,Fiat,7,5,1,true,false
60912,Van,Peugeot,5,5,14,true,false
60913,Car,Subaru,5,1,21,true,false
60914,Car,Subaru,4,3,25,true,false
60915,Motorbyke,Aprilia,1,1,8,true,false
60916,Tractor,Deutz,2,1,3,true,false
60917,Lorry,Volvo,3,1,9,true,false
60918,Lorry,Agrale,3,3,22,true,false
60919,Car,Chrysler,3,2,0,true,true
60920,Van,Peugeot,8,7,23,true,false
60921,Motorbyke,Harley Davidson,2,1,9,true,false
60922,Lorry,Iveco,3,3,24,true,false
60923,Lorry,Iveco,3,1,11,true,false
60924,Lorry,Pegaso,3,3,21,true,true
60925,Van,Seat,6,5,15,true,false
60926,Motorbyke,Kawasaki,1,1,15,true,false
60927,Motorbyke,Vespa,1,1,14,true,false
60928,Lorry,Agrale,3,2,1,true,false
60929,Van,Mercedes-Benz,5,5,9,true,false
60930,Car,Opel,2,1,9,true,false
60931,Lorry,Mercedes-Benz,3,2,9,true,false
60932,Lorry,Volvo,3,1,6,true,false
60933,Car,Acura,3,1,12,true,false
60934,Lorry,Pegaso,3,1,27,true,false
60935,Without_carnet,Microcar,1,1,5,false,false
60936,Van,Seat,8,8,2,true,false
60937,Car,Chevrolet,2,2,30,true,false
60938,Van,Opel,6,6,30,true,false
60939,Car,Renault,2,1,16,true,false
60940,Lorry,Mercedes-Benz,3,3,6,true,false
60941,Tractor,Ford,1,1,1,true,false
60942,Tractor,New Holland,2,1,21,true,false
60943,Without_carnet,Microcar,1,1,8,false,true
60944,Lorry,Mercedes-Benz,3,1,29,true,false
60945,Lorry,Pegaso,3,3,17,true,false
60946,Tractor,Valtra,1,1,3,true,false
60947,Tractor,Case,2,2,30,true,false
60948,Car,Subaru,3,3,22,true,false
60949,Van,Ford,5,5,18,true,false
60950,Without_carnet,Ligier,1,1,8,false,false
60951,Van,Nissan,7,7,14,true,false
60952,Tractor,John Deere,1,1,3,true,false
60953,Van,Citroen,5,5,5,true,false
60954,Motorbyke,Ducati,2,1,1,true,false
60955,Motorbyke,Aprilia,1,1,29,true,false
60956,Tractor,John Deere,1,1,23,true,false
60957,Motorbyke,Kawasaki,2,2,7,true,false
60958,Without_carnet,Chatenet,1,1,5,false,false
60959,Van,Toyota,6,5,29,true,false
60960,Motorbyke,Derbi,2,2,24,true,false
60961,Tractor,Case,1,1,27,true,false
60962,Lorry,Pegaso,3,2,13,true,false
60963,Car,Alfa Romeo,3,1,30,true,false
60964,Motorbyke,KTM,2,2,30,true,false
60965,Tractor,Massey Ferguson,2,1,0,true,false
60966,Lorry,Iveco,3,1,29,true,false
60967,Van,Iveco,7,6,2,true,false
60968,Car,Lexus,2,1,21,true,false
60969,Tractor,John Deere,1,1,9,true,false
60970,Van,Seat,6,5,13,true,false
60971,Tractor,Case,2,2,11,true,false
60972,Without_carnet,Aixam,1,1,11,false,false
60973,Motorbyke,Yamaha,1,1,29,true,false
60974,Van,Iveco,6,5,17,true,false
60975,Tractor,Massey Ferguson,2,2,1,true,false
60976,Motorbyke,Vespa,1,1,19,true,false
60977,Lorry,Agrale,3,1,30,true,false
60978,Without_carnet,Chatenet,2,2,6,false,true
60979,Without_carnet,Microcar,1,1,12,false,false
60980,Motorbyke,KTM,2,1,13,true,false
60981,Van,Mercedes-Benz,6,5,8,true,false
60982,Van,Nissan,5,5,21,true,false
60983,Lorry,Volvo,3,2,20,true,false
60984,Tractor,Fendt,2,2,21,true,false
60985,Without_carnet,Aixam,1,1,22,false,false
60986,Tractor,Claas,2,2,25,true,false
60987,Tractor,Claas,1,1,0,true,false
60988,Tractor,New Holland,1,1,6,true,false
60989,Car,Ford,4,1,29,true,false
60990,Van,Citroen,7,6,9,true,false
60991,Tractor,Case,1,1,9,true,false
60992,Van,Iveco,7,6,20,true,false
60993,Van,Volkswagen,5,5,3,true,false
60994,Car,Mercedes-Benz,4,1,19,true,false
60995,Car,Bentley,5,2,26,true,false
60996,Lorry,Pegaso,3,3,20,true,false
60997,Tractor,Lanz Bulldog,2,1,14,true,false
60998,Lorry,Pegaso,3,2,17,true,true
60999,Van,Mercedes-Benz,8,6,21,true,false
61000,Motorbyke,KTM,2,1,26,true,false
61001,Van,Nissan,7,5,1,true,false
61002,Car,Ford,4,4,11,true,false
61003,Without_carnet,Microcar,2,2,13,false,false
61004,Car,Volkswagen,2,2,3,true,false
61005,Without_carnet,Microcar,2,2,29,false,false
61006,Car,Toyota,3,3,8,true,false
61007,Tractor,Valtra,1,1,9,true,true
61008,Motorbyke,Harley Davidson,2,1,4,true,false
61009,Without_carnet,Microcar,2,1,5,false,false
61010,Car,Mini,2,2,23,true,false
61011,Without_carnet,Chatenet,2,2,3,false,false
61012,Car,Chevrolet,2,2,14,true,false
61013,Van,Opel,8,6,22,true,false
61014,Tractor,Massey Ferguson,1,1,3,true,false
61015,Van,Toyota,5,5,5,true,false
61016,Tractor,Valtra,2,1,25,true,false
61017,Van,Nissan,8,6,21,true,false
61018,Car,Koenigsegg,3,1,7,true,false
61019,Car,Dodge,3,2,7,true,false
61020,Van,Nissan,6,5,21,true,true
61021,Van,Volkswagen,7,7,20,true,false
61022,Without_carnet,Microcar,1,1,29,false,false
61023,Motorbyke,Derbi,2,2,22,true,false
61024,Van,Nissan,5,5,12,true,true
61025,Without_carnet,Ligier,1,1,15,false,false
61026,Motorbyke,Yamaha,1,1,15,true,false
61027,Tractor,John Deere,2,2,18,true,false
61028,Lorry,Agrale,3,1,1,true,false
61029,Tractor,Deutz,1,1,25,true,false
61030,Lorry,Mercedes-Benz,3,1,23,true,false
61031,Tractor,Fendt,2,1,20,true,true
61032,Tractor,Valtra,1,1,10,true,false
61033,Without_carnet,Chatenet,1,1,28,false,false
61034,Lorry,Volvo,3,2,24,true,false
61035,Lorry,Mercedes-Benz,3,3,25,true,false
61036,Without_carnet,Microcar,2,2,20,false,false
61037,Lorry,Iveco,3,2,14,true,false
61038,Van,Mercedes-Benz,8,6,29,true,false
61039,Lorry,Volvo,3,3,29,true,false
61040,Motorbyke,KTM,2,1,27,true,false
61041,Tractor,Deutz,1,1,13,true,false
61042,Motorbyke,Aprilia,1,1,24,true,false
61043,Without_carnet,Microcar,2,2,8,false,false
61044,Lorry,Pegaso,3,2,10,true,false
61045,Lorry,Mercedes-Benz,3,1,6,true,false
61046,Motorbyke,KTM,2,2,25,true,true
61047,Van,Mercedes-Benz,7,7,7,true,false
61048,Van,Opel,6,6,22,true,false
61049,Tractor,Valtra,1,1,12,true,false
61050,Van,Opel,8,8,25,true,false
61051,Motorbyke,Derbi,2,2,6,true,false
61052,Motorbyke,Kawasaki,1,1,27,true,false
61053,Tractor,New Holland,2,1,10,true,false
61054,Van,Toyota,5,5,20,true,false
61055,Van,Fiat,8,5,17,true,false
61056,Tractor,Deutz,1,1,2,true,false
61057,Motorbyke,KTM,2,2,16,true,false
61058,Tractor,Lanz Bulldog,1,1,14,true,false
61059,Van,Mercedes-Benz,7,5,6,true,false
61060,Without_carnet,Microcar,1,1,23,false,true
61061,Motorbyke,Ducati,2,2,21,true,false
61062,Motorbyke,KTM,1,1,26,true,false
61063,Tractor,Ford,1,1,20,true,false
61064,Car,Chrysler,2,2,16,true,false
61065,Car,Mercedes-Benz,3,2,20,true,false
61066,Motorbyke,KTM,2,2,10,true,false
61067,Car,Ferrari,4,3,19,true,false
61068,Tractor,Ford,2,2,4,true,true
61069,Van,Peugeot,6,6,4,true,true
61070,Without_carnet,Aixam,2,1,15,false,false
61071,Lorry,Volvo,3,3,19,true,false
61072,Tractor,Case,2,1,7,true,false
61073,Lorry,Agrale,3,2,25,true,false
61074,Tractor,Case,2,1,25,true,false
61075,Van,Toyota,6,5,25,true,false
61076,Car,Lamborgini,3,2,19,true,false
61077,Lorry,Volvo,3,1,6,true,false
61078,Motorbyke,Yamaha,1,1,26,true,false
61079,Without_carnet,Aixam,2,1,30,false,false
61080,Van,Ford,5,5,8,true,false
61081,Tractor,New Holland,1,1,3,true,false
61082,Van,Toyota,6,5,13,true,false
61083,Without_carnet,Ligier,1,1,15,false,false
61084,Van,Toyota,8,6,7,true,false
61085,Motorbyke,Kawasaki,2,1,25,true,false
61086,Car,Alfa Romeo,4,2,14,true,false
61087,Lorry,Agrale,3,1,12,true,false
61088,Without_carnet,Microcar,2,2,8,false,false
61089,Car,Alfa Romeo,4,3,18,true,false
61090,Motorbyke,KTM,1,1,3,true,true
61091,Motorbyke,Yamaha,1,1,4,true,false
61092,Motorbyke,Derbi,1,1,23,true,false
61093,Without_carnet,Aixam,1,1,18,false,false
61094,Lorry,Agrale,3,1,5,true,true
61095,Van,Citroen,8,5,22,true,true
61096,Van,Fiat,8,7,16,true,false
61097,Motorbyke,Derbi,1,1,0,true,false
61098,Tractor,Valtra,2,1,6,true,false
61099,Van,Renault,8,5,13,true,false
61100,Lorry,Agrale,3,2,5,true,false
61101,Car,Acura,2,2,23,true,false
61102,Tractor,Claas,1,1,9,true,false
61103,Car,Maserati,2,1,12,true,false
61104,Motorbyke,KTM,2,1,11,true,false
61105,Van,Volkswagen,8,8,16,true,true
61106,Without_carnet,Ligier,2,1,21,false,false
61107,Tractor,Massey Ferguson,2,2,28,true,false
61108,Without_carnet,Microcar,2,1,10,false,false
61109,Motorbyke,Vespa,1,1,9,true,false
61110,Lorry,Iveco,3,2,0,true,false
61111,Tractor,New Holland,1,1,12,true,false
61112,Van,Dacia,5,5,23,true,false
61113,Tractor,John Deere,2,2,11,true,false
61114,Motorbyke,KTM,1,1,26,true,false
61115,Car,Mini,5,1,6,true,false
61116,Van,Iveco,6,5,2,true,false
61117,Motorbyke,Ducati,2,1,22,true,false
61118,Without_carnet,Aixam,2,1,4,false,false
61119,Motorbyke,Derbi,1,1,19,true,false
61120,Motorbyke,Ducati,1,1,17,true,false
61121,Car,KIA,5,1,28,true,false
61122,Motorbyke,Yamaha,2,1,25,true,false
61123,Tractor,Lanz Bulldog,1,1,7,true,false
61124,Motorbyke,Derbi,2,1,28,true,false
61125,Car,Porsche,4,2,13,true,true
61126,Without_carnet,Aixam,1,1,22,false,false
61127,Tractor,Massey Ferguson,2,2,8,true,false
61128,Motorbyke,Yamaha,2,1,23,true,false
61129,Motorbyke,Aprilia,2,2,14,true,false
61130,Motorbyke,Aprilia,1,1,21,true,false
61131,Without_carnet,Aixam,2,1,22,false,false
61132,Car,Citroen,3,3,26,true,false
61133,Lorry,Iveco,3,2,20,true,false
61134,Car,Chevrolet,5,2,30,true,false
61135,Van,Renault,5,5,24,true,false
61136,Van,Ford,7,5,28,true,false
61137,Motorbyke,Ducati,2,2,6,true,false
61138,Van,Renault,6,5,30,true,false
61139,Van,Nissan,8,6,28,true,true
61140,Motorbyke,Vespa,1,1,6,true,false
61141,Motorbyke,KTM,1,1,30,true,false
61142,Car,Jeep,3,1,19,true,false
61143,Motorbyke,Kawasaki,2,2,18,true,false
61144,Without_carnet,Microcar,2,2,24,false,false
61145,Car,Maserati,3,1,3,true,false
61146,Car,Chrysler,5,1,19,true,true
61147,Lorry,Pegaso,3,3,15,true,false
61148,Car,Opel,4,3,8,true,false
61149,Van,Mercedes-Benz,7,5,28,true,false
61150,Without_carnet,Ligier,1,1,1,false,false
61151,Tractor,Valtra,2,2,1,true,false
61152,Tractor,New Holland,1,1,30,true,false
61153,Tractor,Lanz Bulldog,2,2,0,true,false
61154,Car,McLaren,3,2,30,true,false
61155,Van,Renault,6,6,26,true,false
61156,Tractor,Valtra,2,1,15,true,false
61157,Car,Hyunday,4,4,28,true,true
61158,Van,Dacia,7,5,1,true,false
61159,Without_carnet,Chatenet,2,2,8,false,false
61160,Lorry,Pegaso,3,3,6,true,false
61161,Without_carnet,Chatenet,2,1,28,false,false
61162,Tractor,Fendt,1,1,6,true,false
61163,Without_carnet,Ligier,1,1,23,false,false
61164,Without_carnet,Ligier,1,1,12,false,false
61165,Lorry,Pegaso,3,2,16,true,false
61166,Tractor,Ford,1,1,29,true,false
61167,Motorbyke,Kawasaki,2,2,27,true,false
61168,Van,Toyota,6,6,12,true,false
61169,Car,Saab,2,1,28,true,false
61170,Car,Subaru,4,4,18,true,false
61171,Lorry,Pegaso,3,1,18,true,false
61172,Van,Fiat,6,6,17,true,false
61173,Without_carnet,Ligier,2,2,29,false,true
61174,Without_carnet,Chatenet,1,1,22,false,false
61175,Van,Renault,8,6,25,true,false
61176,Lorry,Mercedes-Benz,3,2,7,true,false
61177,Van,Mercedes-Benz,5,5,7,true,false
61178,Tractor,Fendt,2,2,10,true,false
