age,sex,experience,previous_infractions,illness
49,1,7,9,1
48,1,23,4,0
54,0,6,2,0
77,1,35,2,0
39,1,14,6,0
74,0,29,0,0
52,0,28,6,0
69,0,42,0,0
33,0,13,1,0
32,0,4,6,0
80,1,53,0,0
30,1,5,6,0
75,0,29,8,0
25,0,3,6,0
74,1,13,1,0
50,1,0,0,0
70,1,32,2,0
35,1,11,10,1
43,1,12,2,1
48,0,26,1,0
79,0,37,8,0
43,1,9,4,0
84,1,14,0,0
30,1,1,5,0
36,0,2,0,0
61,1,23,8,0
33,1,9,8,0
69,1,12,4,0
44,0,17,0,0
61,0,24,4,0
39,0,0,4,0
34,0,6,1,0
70,0,18,6,0
32,1,7,6,0
79,1,32,0,0
38,1,7,5,0
83,1,26,5,0
18,0,0,6,0
74,0,55,10,0
47,1,21,7,0
23,1,0,3,0
48,0,13,3,0
28,0,4,10,0
47,0,22,5,1
19,0,0,8,0
32,0,0,7,0
61,0,0,9,1
50,0,23,5,0
49,0,22,5,0
63,0,45,3,1
36,0,11,8,0
49,0,9,7,0
64,0,3,2,0
70,1,8,5,0
80,0,10,8,0
83,0,10,2,0
23,0,1,2,0
46,0,22,10,0
20,0,2,7,1
24,1,5,9,0
81,0,53,5,0
58,0,27,9,0
24,0,5,6,0
84,1,34,2,0
26,1,6,0,1
56,0,16,3,0
34,0,6,2,0
18,0,0,10,0
62,1,5,3,0
46,0,16,5,0
39,0,7,8,0
70,0,19,0,0
44,1,5,6,0
59,0,34,10,1
23,1,0,9,0
75,0,40,5,0
61,0,18,4,0
72,1,50,1,0
71,0,21,4,0
57,1,1,4,1
80,1,60,4,0
74,0,46,9,0
81,1,7,8,1
71,0,42,2,0
69,1,11,9,0
30,1,11,2,0
80,1,19,0,1
79,1,18,6,0
32,0,10,8,0
49,0,5,8,0
60,1,30,7,0
41,0,13,2,1
63,0,25,0,1
19,0,0,10,0
56,1,35,6,0
82,1,9,2,0
83,0,5,3,0
33,0,15,2,0
34,0,12,7,1
20,1,2,10,1
72,1,20,1,1
68,1,17,7,0
53,1,6,10,0
72,1,30,9,0
58,0,18,4,1
64,0,12,9,1
73,0,37,5,1
49,1,12,9,1
58,1,12,10,0
27,1,7,3,0
66,0,45,10,0
64,1,25,3,0
71,1,3,3,0
45,0,23,0,0
71,1,13,10,1
41,1,5,5,0
67,0,30,10,0
35,1,0,2,0
79,0,34,4,0
30,1,12,8,0
49,0,16,7,0
46,1,0,3,1
85,0,62,5,0
77,0,11,9,0
53,0,5,10,0
72,0,17,2,0
74,0,31,6,0
68,0,31,1,0
68,0,33,4,0
29,1,8,4,1
46,1,13,10,0
72,1,8,0,0
33,0,6,6,0
67,1,43,0,0
38,0,13,2,1
62,1,44,8,0
20,0,1,1,0
38,1,18,0,0
57,0,21,1,0
34,1,9,3,0
54,0,0,3,0
21,1,0,4,0
70,1,51,4,0
81,0,52,3,1
66,0,44,9,0
76,1,16,8,1
68,0,43,8,0
46,1,5,10,0
43,1,5,3,0
66,1,14,0,0
73,1,27,2,0
35,0,5,9,1
54,0,3,0,0
74,1,28,7,1
78,0,35,4,0
34,0,6,5,0
79,1,22,8,0
23,0,1,7,0
48,1,22,9,0
71,0,24,0,0
65,1,19,1,0
83,0,31,0,1
81,1,25,10,0
52,0,26,5,0
39,1,7,1,0
59,1,6,2,0
18,0,0,9,0
38,0,7,7,0
40,1,2,7,0
77,0,44,4,0
27,0,7,7,0
30,1,1,1,0
47,1,19,6,0
24,0,6,5,0
21,0,0,3,1
70,0,9,8,0
64,0,18,1,0
70,0,29,4,0
71,0,11,7,0
70,1,52,6,0
44,1,7,9,1
56,0,34,1,0
30,1,7,3,0
65,0,29,2,0
53,0,9,7,0
31,1,10,9,0
49,0,8,6,0
62,1,32,7,1
79,1,48,1,0
38,0,1,0,1
19,0,1,1,1
75,0,57,9,0
70,0,48,6,0
23,1,0,4,0
19,0,1,6,1
38,0,18,3,0
35,0,9,8,0
79,1,54,8,0
23,0,2,0,0
33,0,6,0,1
25,0,5,3,0
40,0,21,6,0
18,0,0,10,0
76,0,43,3,0
83,1,9,5,0
46,1,25,9,0
39,1,19,10,0
80,0,27,8,0
79,1,15,3,0
84,1,61,3,0
20,0,0,6,1
18,0,0,0,0
18,1,0,6,0
82,1,41,1,1
56,1,36,1,0
33,0,3,3,0
30,0,4,9,0
46,1,18,5,0
58,0,10,0,0
73,0,50,2,0
50,1,11,2,0
59,1,24,6,0
83,1,33,3,0
24,1,2,1,1
72,1,49,6,1
33,0,10,3,0
70,0,46,7,0
22,1,4,2,0
43,1,18,1,0
65,0,3,3,0
78,1,14,9,0
18,1,0,6,1
84,0,5,9,1
45,1,24,6,0
23,0,1,8,1
44,1,18,7,1
33,1,12,3,0
46,1,17,9,0
59,1,37,3,0
84,1,63,0,0
18,0,0,6,0
32,1,13,0,0
52,1,6,1,1
34,0,12,10,0
85,0,2,5,0
21,0,0,5,0
25,0,5,7,0
28,0,4,3,1
59,0,26,2,0
27,0,5,9,0
46,1,6,4,0
38,1,3,5,0
42,0,7,7,1
78,0,48,2,0
62,0,30,8,0
41,1,11,3,0
59,1,27,2,1
43,1,4,4,0
82,1,12,9,0
46,0,21,2,1
79,1,54,7,0
50,0,11,2,0
68,0,47,1,0
74,1,33,7,0
47,0,19,2,0
21,0,3,8,0
77,0,18,8,0
53,1,24,5,0
75,1,47,5,0
38,1,11,3,0
56,0,11,1,0
35,1,14,8,0
63,0,28,0,0
60,1,37,0,0
53,0,28,10,0
41,0,6,7,0
39,1,8,6,0
57,1,32,8,0
51,0,17,8,1
23,1,2,4,1
31,0,10,5,0
63,1,29,0,0
18,0,0,2,0
71,0,32,9,0
29,1,0,7,0
62,1,19,6,0
36,0,1,0,0
56,1,30,6,1
73,1,16,10,0
67,0,35,1,0
82,0,9,10,0
44,1,14,6,1
67,1,16,0,0
25,1,2,8,0
54,1,26,7,0
72,1,0,0,0
84,1,23,2,0
33,0,15,4,0
38,0,9,7,1
66,1,22,2,0
53,0,21,2,1
69,1,22,10,0
26,1,2,8,0
38,0,14,7,0
18,1,0,4,0
28,0,7,1,0
20,0,2,10,1
34,0,15,0,0
52,1,29,6,0
65,0,19,4,0
33,0,9,4,0
33,0,3,4,0
78,0,8,7,0
24,1,3,5,0
25,1,1,3,1
62,1,10,2,0
24,1,4,9,0
52,1,13,0,0
58,1,0,10,0
33,1,10,3,0
45,1,18,10,1
76,1,14,3,0
32,0,4,7,0
71,0,28,10,0
22,1,1,10,0
65,0,7,8,0
41,1,20,1,1
62,1,25,2,0
59,0,40,3,0
30,1,1,4,0
30,0,8,4,0
35,0,4,7,0
71,1,52,7,0
72,1,42,5,0
52,1,26,0,0
25,1,2,6,1
63,0,22,9,0
67,0,18,7,0
31,1,13,4,0
46,0,17,0,0
47,0,8,9,1
57,0,3,9,0
67,1,28,0,1
50,1,4,5,0
84,1,60,10,0
66,0,35,10,1
79,0,35,0,0
22,0,2,2,0
69,1,27,1,0
61,0,33,9,1
50,0,32,4,1
57,1,39,10,0
30,1,5,6,1
63,1,45,9,0
19,0,0,8,0
79,1,15,2,1
70,0,12,10,0
75,0,6,5,1
52,0,20,10,0
60,0,5,10,0
18,1,0,4,0
83,0,12,3,0
24,0,6,8,0
82,0,51,0,0
78,0,6,3,0
72,1,17,3,0
21,0,1,7,0
62,1,35,8,1
22,0,0,0,0
72,1,4,2,0
80,0,8,10,0
29,0,2,5,0
55,1,36,3,0
53,0,23,9,0
23,1,2,2,0
49,0,11,6,0
83,1,4,2,1
43,1,12,8,0
47,1,10,8,0
69,0,3,0,0
30,1,11,8,1
24,0,2,8,0
41,0,13,10,1
67,0,25,4,0
29,0,6,8,0
23,1,2,10,0
71,1,23,9,0
75,0,42,7,0
79,1,16,9,1
52,0,27,8,0
69,0,8,7,0
26,1,6,0,1
55,0,24,3,0
25,0,0,9,0
70,1,5,5,0
48,1,4,5,0
75,1,32,0,0
73,0,41,6,1
63,1,11,0,0
73,0,21,2,0
38,0,19,3,0
52,1,5,0,0
66,1,20,7,0
62,1,13,1,0
65,1,32,5,1
61,1,10,7,0
84,0,33,9,0
18,0,0,2,0
64,0,17,7,0
80,0,59,2,1
78,1,42,10,1
35,0,10,8,0
85,1,14,3,0
33,0,0,7,0
79,0,46,1,1
27,1,4,10,0
66,1,46,10,0
55,0,34,1,1
30,0,1,9,1
49,1,22,7,0
72,1,19,7,0
77,1,4,7,0
19,1,0,0,0
21,1,2,7,0
43,0,12,8,0
39,0,19,4,1
33,1,0,4,0
25,0,4,0,0
66,0,7,0,0
21,0,1,1,0
39,1,4,4,0
20,0,2,2,1
41,0,23,7,0
71,1,33,9,0
30,1,5,1,0
19,0,0,2,0
52,1,18,1,1
77,0,54,4,0
41,1,19,4,1
45,0,6,5,1
32,1,2,8,0
41,1,20,2,0
52,1,11,5,0
38,1,16,0,0
26,1,2,0,0
74,1,10,4,0
60,1,5,10,1
63,0,39,1,0
75,1,13,4,0
79,1,13,7,0
53,1,29,4,0
61,1,26,7,0
50,0,27,3,0
51,0,11,9,0
28,0,8,0,1
71,0,28,9,0
78,1,40,3,0
71,1,7,7,0
80,0,41,2,0
30,0,7,8,0
80,0,53,3,0
62,1,18,5,0
65,1,44,1,0
74,1,37,10,0
51,1,3,1,0
85,0,19,7,0
74,1,15,7,1
26,0,1,2,0
79,1,36,1,0
20,0,0,7,1
81,0,6,0,0
69,0,35,0,0
72,1,19,0,0
41,1,8,3,0
70,0,26,5,0
72,1,29,7,0
35,0,1,2,0
41,0,13,4,0
33,1,15,2,0
71,0,41,7,0
67,1,23,4,1
27,0,5,6,0
39,0,3,0,0
73,1,0,7,1
27,1,6,3,0
53,1,33,1,0
48,0,6,9,0
50,1,26,3,0
70,0,26,9,0
33,1,5,1,1
83,0,33,3,1
43,1,1,2,1
47,0,28,9,1
52,1,15,1,0
68,0,30,9,0
76,1,12,5,0
23,1,4,2,0
81,0,14,3,0
35,0,3,2,0
78,1,36,7,0
27,0,4,3,0
82,1,60,1,0
76,0,31,10,0
25,0,3,4,0
68,0,12,2,0
36,1,3,6,0
50,0,25,3,1
52,1,6,2,1
62,0,21,1,1
23,0,5,9,0
63,0,21,5,1
18,0,0,1,0
38,1,3,2,0
33,1,9,10,1
54,1,5,10,0
28,1,6,9,0
25,0,1,8,0
79,1,33,7,1
37,0,19,6,0
71,0,3,7,1
31,1,5,3,0
65,0,34,0,0
44,0,4,5,0
81,1,2,5,1
82,0,44,2,1
31,0,10,6,0
45,1,0,2,0
74,0,9,2,1
71,1,21,10,0
61,1,19,2,0
78,1,33,0,0
85,1,55,6,0
74,0,16,2,1
47,0,29,10,1
28,0,0,9,1
62,0,32,1,0
40,0,16,2,0
48,1,6,7,0
44,1,25,4,0
78,1,44,2,0
82,0,4,3,0
84,1,17,7,0
38,1,8,0,1
46,1,5,1,0
28,1,3,0,1
23,0,1,10,0
19,1,0,10,0
85,1,39,10,1
73,0,5,0,0
60,0,1,3,0
64,0,38,0,0
81,1,52,8,1
45,0,8,7,0
21,0,3,0,1
53,0,9,8,1
69,0,1,9,0
76,0,22,1,0
68,0,47,10,0
38,1,0,10,1
39,1,18,7,0
69,0,8,3,0
76,1,14,5,0
66,0,39,5,0
57,0,11,10,0
62,1,22,1,1
76,0,21,5,0
70,1,16,3,0
51,1,33,0,0
55,1,36,7,1
76,1,50,3,1
31,0,0,10,0
82,0,61,9,0
27,0,3,10,0
62,0,8,10,0
43,1,17,9,0
75,0,33,4,0
44,1,19,6,0
45,0,27,9,1
49,0,14,4,0
39,0,11,5,1
20,1,0,10,0
28,1,7,4,0
77,0,23,4,0
44,1,12,0,0
53,1,26,10,1
74,0,18,0,0
50,1,18,4,0
50,0,24,2,1
50,0,29,7,0
41,0,16,10,0
65,0,33,6,0
34,0,16,2,0
41,1,22,3,0
21,1,0,9,0
19,1,1,3,0
28,0,5,7,0
78,0,17,4,0
36,0,9,7,0
68,0,26,7,0
82,0,64,4,1
33,0,12,10,1
54,0,2,2,0
53,1,13,3,0
21,0,1,6,0
27,1,9,1,0
40,1,19,5,0
32,1,5,8,0
84,1,6,0,0
48,1,22,5,1
72,0,37,3,0
20,1,1,7,0
35,1,12,1,0
36,1,7,4,0
43,1,13,8,0
57,1,0,5,0
76,0,52,10,1
66,1,40,8,0
72,0,2,7,0
60,0,31,5,0
47,0,9,4,0
20,1,0,5,1
64,0,44,7,1
48,1,10,7,0
84,0,19,10,0
76,1,40,7,0
82,1,39,0,1
61,1,1,3,0
34,0,7,4,1
57,1,11,10,0
62,1,2,2,1
72,1,12,4,0
30,1,10,10,0
73,1,28,2,0
51,0,1,2,0
43,1,18,4,0
19,0,0,3,0
21,1,1,6,0
60,1,5,4,0
36,1,2,9,1
65,1,26,3,0
39,1,3,2,1
63,0,5,6,0
43,1,14,5,0
29,0,3,8,0
20,0,0,7,0
56,1,17,5,1
62,0,1,4,0
32,0,2,10,1
32,1,10,7,1
34,0,10,4,0
45,0,26,4,0
44,1,17,5,0
44,1,23,6,0
35,0,15,7,0
79,1,4,7,0
62,1,42,4,0
62,0,44,1,0
71,1,20,8,1
39,1,9,8,0
48,1,10,10,0
59,1,36,2,0
35,0,9,1,1
48,1,21,5,1
73,1,8,7,0
18,1,0,1,0
39,0,8,7,0
56,1,6,7,0
66,0,12,6,0
74,0,34,10,0
49,0,3,4,0
84,0,66,4,0
31,0,7,4,0
69,0,35,3,0
24,0,0,2,0
31,0,12,8,0
44,0,26,8,0
77,0,52,9,0
33,0,12,3,0
36,0,9,3,0
30,0,10,8,0
35,1,4,10,1
26,0,1,1,1
63,1,35,10,0
69,1,10,0,0
57,0,30,6,0
24,1,6,7,0
57,0,2,4,0
31,1,7,9,0
77,1,30,0,0
25,0,3,6,1
71,0,17,2,0
37,1,13,9,0
21,0,3,10,1
35,0,2,6,0
60,0,41,7,0
33,0,12,8,0
72,1,17,5,1
81,0,31,2,0
74,0,21,4,0
34,1,10,2,0
43,1,5,0,0
47,1,21,9,0
30,0,12,9,1
75,1,53,7,0
41,0,17,10,0
51,1,8,7,0
48,0,0,0,0
30,1,7,2,1
69,1,10,1,0
74,0,38,1,1
55,1,32,7,1
29,1,3,8,0
25,0,3,6,0
30,1,12,4,0
31,1,9,6,0
33,0,15,8,0
52,0,32,7,0
46,0,7,8,0
53,1,35,7,0
41,1,10,3,0
70,0,44,4,1
30,1,4,3,0
71,0,12,6,0
77,0,17,5,1
32,1,12,10,1
80,1,55,3,0
19,0,1,6,0
84,1,24,5,0
38,1,16,9,0
85,1,43,2,0
47,1,26,6,0
21,0,3,5,0
77,1,28,8,0
66,0,27,3,0
51,1,30,7,1
85,0,28,0,0
64,0,33,2,0
38,1,10,8,0
71,1,37,2,0
56,0,31,1,0
44,0,5,4,1
33,0,6,4,1
45,0,2,7,1
23,0,3,5,1
85,1,29,0,0
33,1,2,7,1
45,1,21,7,0
49,0,16,6,0
75,1,30,7,0
30,0,7,3,1
74,0,27,2,1
22,0,3,5,0
62,0,19,2,0
85,0,18,10,0
74,0,56,7,1
55,0,1,10,0
28,1,9,5,0
83,0,10,4,1
64,1,37,4,1
85,0,2,10,0
57,1,21,5,1
66,1,10,4,0
51,1,4,4,0
33,0,6,7,0
60,0,19,6,0
70,1,33,2,1
79,1,12,9,1
46,0,19,1,1
24,0,6,7,0
84,1,43,5,1
59,1,11,3,0
57,0,15,4,1
80,0,17,3,0
55,1,32,5,0
40,0,2,4,0
80,1,6,5,0
49,1,30,2,0
49,0,30,2,0
36,0,3,4,0
60,0,22,1,0
32,1,11,1,0
38,0,4,6,0
84,0,64,2,0
72,0,45,9,0
80,0,44,7,0
33,1,11,2,0
27,0,5,6,1
72,1,28,5,0
65,0,33,8,0
66,0,0,4,0
82,0,32,0,0
67,1,47,3,0
75,0,17,10,0
49,0,19,6,0
56,0,26,7,1
30,1,3,2,0
75,0,44,5,0
38,0,19,3,1
54,1,24,9,0
55,0,16,1,1
23,1,5,7,0
77,1,5,0,0
45,1,20,3,1
30,0,0,0,0
83,1,31,10,0
73,0,26,8,0
27,1,5,9,0
18,1,0,8,0
50,1,15,4,1
45,1,25,0,0
74,0,17,8,0
66,0,2,1,0
18,0,0,3,1
82,1,49,2,1
62,0,7,2,0
51,0,2,4,0
33,0,7,9,0
81,0,42,8,1
63,1,43,8,0
81,1,45,9,0
44,0,7,3,0
21,1,0,6,1
34,1,8,3,1
36,1,3,5,0
60,1,23,0,0
60,1,21,8,0
41,0,19,5,1
42,1,23,9,0
63,1,28,6,0
36,0,11,8,0
77,0,3,4,0
50,0,27,1,0
80,0,23,1,0
38,1,13,6,0
23,0,3,7,1
31,0,4,5,1
67,1,21,8,0
49,1,28,0,0
26,0,1,6,0
85,0,14,4,0
26,1,4,0,0
37,0,11,7,1
28,0,10,10,1
43,0,23,1,0
22,1,0,8,0
74,0,17,4,0
50,1,18,6,0
66,0,28,7,0
68,0,32,1,0
54,1,4,7,0
23,0,2,4,0
84,1,54,2,0
22,1,4,8,0
48,0,0,6,0
39,0,0,1,0
84,0,52,4,0
52,1,26,8,0
85,0,47,6,0
25,0,0,9,0
65,0,10,1,0
71,0,22,1,0
50,0,7,9,0
47,1,15,10,0
82,0,16,10,0
50,0,13,3,0
25,0,6,7,0
85,1,31,6,0
73,1,54,6,0
68,1,24,4,0
32,1,0,3,0
45,1,18,8,0
75,1,5,4,0
73,0,44,3,0
32,1,5,3,0
57,1,34,0,0
34,0,15,1,0
52,1,23,9,0
43,1,9,7,0
79,1,30,4,0
55,1,19,4,0
82,1,15,1,0
78,0,19,8,0
64,0,9,8,1
32,0,5,6,0
30,0,3,8,0
63,0,20,6,0
46,0,6,5,0
42,0,20,3,1
83,0,48,9,0
61,1,40,1,0
47,0,29,6,0
85,0,38,9,0
20,1,1,6,0
62,1,8,6,1
37,0,17,4,0
69,0,39,9,0
64,0,6,3,0
63,0,34,3,1
37,1,16,4,0
43,1,24,5,0
53,1,30,1,0
57,0,33,7,0
43,1,24,0,0
45,1,2,6,0
78,1,15,8,0
32,0,5,4,0
47,0,6,5,0
24,1,2,5,0
76,0,40,4,0
55,1,24,1,0
46,1,27,2,0
49,1,14,3,1
62,0,22,1,0
28,1,4,5,0
84,1,18,3,0
29,1,5,8,0
75,0,9,3,0
30,0,0,5,1
62,1,7,0,0
26,1,8,4,0
24,0,5,7,0
46,0,11,6,0
42,1,21,7,0
61,1,28,2,0
50,0,11,9,0
24,1,4,0,0
52,0,2,9,0
62,0,26,6,1
68,0,42,9,0
51,1,0,7,0
81,0,44,7,0
58,0,17,4,1
75,1,7,3,0
44,0,13,2,1
83,0,54,9,1
45,0,10,8,0
34,1,1,5,1
84,1,51,6,0
62,1,0,9,1
48,1,3,3,0
71,1,0,1,0
52,0,20,7,1
32,1,10,7,0
41,0,1,5,0
29,1,11,5,0
19,0,1,4,0
29,0,11,10,0
37,1,9,2,0
60,1,33,1,0
28,0,6,5,1
22,0,0,8,0
33,0,7,9,0
63,0,43,0,0
78,1,56,3,0
84,1,40,2,0
45,1,10,7,0
35,0,16,3,0
73,1,47,6,0
59,1,17,4,1
77,1,45,6,0
51,1,31,10,0
29,0,7,8,0
34,0,13,1,1
45,1,6,10,0
55,1,36,5,0
44,0,11,6,0
80,0,61,9,0
53,0,22,9,0
83,0,12,0,0
58,1,34,3,0
57,0,34,6,0
65,0,33,3,0
33,0,1,3,0
76,0,20,10,0
43,1,21,3,0
82,0,30,5,0
54,0,21,3,0
78,0,58,9,0
72,1,16,3,0
26,0,7,7,0
81,0,25,5,0
27,0,8,5,1
31,1,8,4,0
37,1,17,5,0
64,0,39,3,1
42,1,18,8,0
52,0,17,8,0
72,0,1,7,0
30,0,11,0,1
63,1,10,5,0
42,1,19,0,1
19,0,1,7,0
74,0,41,10,1
33,1,13,8,0
38,1,5,4,0
37,1,4,7,0
20,1,0,2,0
73,1,39,7,0
45,1,13,9,0
33,0,6,1,0
70,0,33,4,0
36,0,11,6,1
54,0,5,7,0
62,0,5,2,0
63,0,35,7,0
69,0,38,0,0
24,0,3,0,0
83,1,49,6,0
71,1,11,0,0
68,0,0,8,0
50,1,21,7,1
77,0,34,8,0
47,1,1,1,1
25,1,5,7,0
75,0,48,3,1
59,1,5,5,1
48,1,2,9,0
23,0,2,10,0
28,1,9,4,0
44,1,20,7,0
24,0,3,2,0
35,0,17,0,1
31,0,7,6,0
76,1,47,5,0
36,0,18,3,0
64,0,15,1,0
46,0,5,7,0
78,1,21,3,0
45,1,10,9,0
49,0,7,7,0
69,0,39,6,0
50,0,26,9,0
26,0,2,8,0
38,0,2,3,0
52,1,28,7,0
23,1,3,8,0
34,0,4,1,0
39,1,2,8,1
82,1,49,5,0
60,0,14,5,0
83,0,46,3,0
44,0,17,5,1
58,1,36,0,0
40,1,7,8,0
29,0,9,1,0
66,0,15,10,1
59,1,36,4,1
67,1,5,5,0
51,0,30,3,0
42,0,2,7,0
36,1,9,6,0
18,1,0,9,0
32,0,6,3,0
82,1,10,1,0
43,1,15,4,0
65,0,23,2,0
49,1,8,9,0
81,1,47,5,0
21,1,0,2,0
42,0,2,4,0
44,0,5,7,0
39,1,21,8,0
55,1,20,8,1
70,0,37,5,0
75,0,47,4,0
62,0,17,2,0
51,1,23,9,1
57,0,31,1,0
29,0,10,2,1
59,1,23,2,0
31,0,6,0,1
29,1,0,4,0
26,1,6,10,0
85,0,47,5,0
85,0,22,4,0
52,1,31,8,0
72,1,18,4,1
52,1,26,8,1
53,1,23,8,0
32,1,6,2,0
35,1,1,1,0
18,1,0,7,0
47,1,1,3,0
52,1,15,8,0
54,1,6,5,0
29,1,4,6,0
28,1,8,0,0
50,0,32,6,0
45,1,11,9,0
52,0,14,1,0
76,0,34,5,0
26,1,6,8,0
33,0,10,3,0
64,1,15,1,0
29,1,11,5,0
39,1,16,8,0
82,1,4,10,0
58,0,23,3,0
63,0,43,9,0
81,0,7,8,0
74,1,42,9,1
37,0,3,8,0
45,1,18,1,0
75,0,33,4,0
29,0,10,6,1
42,0,5,5,1
43,1,22,1,0
75,1,6,4,0
45,0,20,2,0
65,0,4,10,0
66,0,38,2,1
72,0,8,3,1
70,1,45,1,0
25,1,3,0,0
54,0,1,0,0
78,0,19,3,0
43,1,21,6,0
69,0,50,1,0
44,1,17,1,0
33,0,0,2,0
49,0,24,7,0
62,1,11,8,1
68,1,50,6,0
28,1,0,9,1
63,1,19,10,0
29,1,10,5,0
41,1,19,4,0
19,1,1,2,0
56,1,33,5,0
52,1,12,5,0
38,1,5,7,0
43,1,18,8,0
50,0,6,4,0
37,0,6,6,0
54,0,16,1,0
72,1,38,8,0
77,0,14,0,1
21,1,1,10,0
40,0,11,0,0
77,0,21,3,1
78,0,37,6,0
54,1,19,5,1
54,0,7,3,0
68,0,12,1,0
77,1,26,6,0
63,0,13,10,0
26,0,0,0,0
24,1,0,10,0
22,1,2,5,0
18,0,0,8,0
48,1,9,4,0
78,1,13,0,0
69,0,11,10,0
25,1,5,1,1
44,1,17,5,1
18,1,0,2,0
48,0,25,2,0
81,0,47,10,0
45,0,20,7,0
26,1,0,3,1
32,0,12,6,0
65,1,32,9,1
46,1,6,5,0
80,0,15,5,0
30,0,12,0,0
77,1,16,5,0
44,0,14,8,1
52,1,28,3,1
69,0,44,2,0
66,0,17,0,0
75,0,30,4,0
79,1,50,3,0
66,0,5,1,0
67,0,11,1,0
22,0,4,3,0
52,1,13,0,0
34,1,4,7,1
34,0,4,10,1
82,1,34,7,0
39,0,5,6,0
73,1,29,4,0
75,1,14,0,1
79,1,13,1,0
66,0,38,7,0
30,1,9,0,0
81,0,26,0,1
63,0,16,5,1
64,1,40,8,1
30,0,10,7,0
78,0,60,5,0
43,1,3,3,0
28,0,6,7,1
38,1,15,1,0
61,1,10,3,0
38,1,14,0,0
27,1,3,9,0
31,1,10,5,0
48,0,20,8,0
73,1,47,5,0
60,0,18,9,1
75,1,20,8,1
54,1,13,7,0
58,0,6,10,0
25,0,5,9,1
66,0,30,7,0
72,0,5,3,0
77,0,33,7,1
43,0,21,9,0
43,1,5,10,0
55,1,35,2,0
50,0,0,9,0
42,0,6,9,1
82,1,50,2,0
31,0,7,10,0
43,1,5,6,0
54,0,29,3,0
36,0,14,4,0
59,1,6,9,1
72,1,31,4,0
39,1,10,3,0
54,1,19,10,1
26,0,6,1,1
66,1,32,3,1
40,1,22,5,0
26,1,6,9,0
82,0,58,10,0
58,0,28,9,0
35,1,17,2,0
29,0,6,2,0
78,0,55,10,0
67,0,10,3,0
42,0,12,2,0
55,1,5,9,0
34,1,11,1,1
51,0,1,1,0
31,1,8,2,0
84,0,27,9,1
84,0,32,4,1
25,0,7,7,0
48,0,5,5,0
49,0,7,6,0
41,1,13,5,0
50,1,15,0,0
83,1,14,2,0
67,1,5,0,1
49,0,22,10,1
40,0,1,4,0
20,1,2,1,0
51,0,32,2,0
67,0,30,9,0
25,1,5,6,0
82,1,32,7,0
45,1,25,4,0
22,0,0,9,1
40,0,13,2,1
59,0,8,5,0
55,1,23,0,0
36,0,6,0,0
60,1,17,3,0
52,1,24,6,0
70,1,14,6,0
84,0,0,8,0
32,0,10,9,0
43,0,17,0,0
60,1,33,2,0
29,0,2,6,0
68,0,1,8,0
19,0,0,2,0
20,0,1,0,0
49,1,12,4,1
25,0,7,2,1
83,1,61,1,0
37,1,6,0,0
37,0,12,2,0
77,1,7,6,0
55,0,12,1,0
39,1,12,0,0
78,0,28,9,0
80,0,60,9,1
32,0,14,10,0
26,1,5,8,0
82,1,0,1,0
19,0,1,6,0
75,0,47,3,0
33,0,9,8,0
74,1,21,5,0
55,0,19,8,0
32,1,11,7,0
74,0,48,9,0
68,0,33,9,1
74,1,26,2,0
27,1,5,1,1
38,0,13,4,1
44,0,17,5,0
35,1,4,1,0
42,0,15,10,1
46,1,8,1,0
45,0,7,8,0
47,0,6,3,0
85,1,25,8,0
45,1,12,0,0
37,0,6,0,1
66,0,13,6,0
78,0,50,4,1
36,1,11,3,0
56,0,10,3,0
41,1,15,7,0
75,0,51,5,0
39,0,5,4,1
21,1,1,9,0
18,0,0,0,0
30,1,11,2,0
70,0,45,3,0
40,0,21,5,0
45,0,2,8,0
64,0,22,2,0
28,0,8,9,0
21,0,3,10,1
63,1,43,4,0
68,0,4,5,0
80,0,54,5,0
66,1,47,7,1
18,1,0,5,0
27,0,4,0,0
80,1,58,0,0
41,0,2,6,0
62,0,14,1,0
81,1,20,0,0
18,0,0,9,0
51,0,17,5,1
28,0,1,2,0
67,0,38,5,1
47,0,19,0,0
80,0,11,5,0
64,0,42,1,0
64,0,15,9,0
73,0,22,6,1
30,0,3,2,0
63,0,29,5,0
24,0,1,0,1
78,0,11,0,0
78,0,41,7,0
78,0,59,9,0
68,1,2,7,0
38,0,2,10,1
37,0,4,1,0
50,0,29,0,0
56,1,4,6,0
84,1,24,10,1
70,0,31,0,0
75,0,56,9,0
51,0,1,7,0
24,1,0,10,0
22,1,4,5,0
84,1,43,1,0
18,0,0,3,0
26,1,3,5,1
40,1,7,7,0
71,0,5,1,0
32,1,3,4,0
30,0,2,7,1
52,1,33,6,0
69,1,29,4,0
32,0,10,7,0
66,0,16,10,0
51,1,16,6,0
59,1,39,8,0
41,1,19,0,0
57,1,2,2,0
28,0,2,9,0
23,1,2,1,0
35,1,7,1,0
79,0,38,4,0
47,0,0,7,0
83,0,18,2,0
58,0,11,4,0
62,1,31,7,0
62,1,39,7,0
57,1,38,1,0
46,1,20,0,0
63,0,39,0,0
36,0,5,7,0
71,0,24,7,0
56,1,29,5,0
47,0,10,2,0
58,1,10,4,1
30,0,0,2,0
57,1,14,4,0
25,1,4,9,0
64,1,9,8,0
59,0,19,8,0
42,1,15,7,0
69,1,25,2,0
70,1,3,0,0
22,0,0,2,0
76,1,35,10,0
39,0,11,2,0
59,0,35,2,0
