id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
3593,Lorry,Iveco,3,2,3,1,0
3594,Van,Seat,8,8,18,1,0
3595,Lorry,Volvo,3,1,13,1,0
3596,Van,Mercedes-Benz,6,5,6,1,1
3597,Motorbyke,Harley Davidson,1,1,22,1,0
3598,Tractor,New Holland,1,1,16,1,0
3599,Tractor,Case,2,1,6,1,0
3600,Van,Renault,7,5,5,1,0
3601,Motorbyke,Ducati,1,1,7,1,1
3602,Motorbyke,Vespa,2,2,9,1,0
3603,Car,Bugatti,5,5,9,1,0
3604,Lorry,Iveco,3,1,7,1,0
3605,Car,Jeep,4,3,17,1,0
3606,Motorbyke,Kawasaki,2,2,30,1,0
3607,Tractor,John Deere,2,2,11,1,1
3608,Car,Hyunday,5,2,10,1,0
3609,Tractor,Ford,1,1,1,1,0
3610,Car,Mercedes-Benz,3,1,14,1,0
3611,Lorry,Volvo,3,1,20,1,1
3612,Without_carnet,Chatenet,2,2,24,0,0
3613,Car,Opel,5,1,6,1,0
3614,Tractor,Fendt,2,1,10,1,1
3615,Without_carnet,Microcar,2,2,21,0,0
3616,Car,Chevrolet,4,4,3,1,0
3617,Motorbyke,Aprilia,2,2,9,1,0
3618,Motorbyke,Aprilia,1,1,29,1,0
3619,Tractor,New Holland,1,1,7,1,0
3620,Motorbyke,Ducati,1,1,16,1,0
3621,Lorry,Volvo,3,2,17,1,0
3622,Lorry,Iveco,3,1,1,1,0
3623,Tractor,John Deere,2,2,6,1,0
3624,Lorry,Iveco,3,1,11,1,0
3625,Lorry,Mercedes-Benz,3,1,20,1,0
3626,Car,Bugatti,4,4,30,1,0
3627,Without_carnet,Aixam,1,1,9,0,0
3628,Car,Volkswagen,2,2,8,1,0
3629,Van,Seat,5,5,10,1,0
3630,Van,Mercedes-Benz,8,7,27,1,0
3631,Van,Ford,7,7,22,1,0
3632,Car,Suzuki,5,2,30,1,1
3633,Lorry,Agrale,3,2,25,1,0
3634,Car,Chevrolet,5,3,7,1,0
3635,Car,Bugatti,3,1,20,1,0
3636,Without_carnet,Microcar,2,2,11,0,0
3637,Van,Mercedes-Benz,8,8,30,1,0
3638,Without_carnet,Chatenet,2,2,2,0,0
3639,Motorbyke,Harley Davidson,1,1,14,1,0
3640,Without_carnet,Microcar,1,1,2,0,0
3641,Without_carnet,Chatenet,1,1,6,0,1
3642,Car,Aston Martin,4,1,15,1,0
3643,Car,Subaru,3,2,13,1,1
3644,Tractor,John Deere,2,2,16,1,0
3645,Motorbyke,Ducati,1,1,22,1,0
3646,Without_carnet,Microcar,2,2,19,0,0
3647,Tractor,Claas,1,1,0,1,0
3648,Motorbyke,Kawasaki,1,1,7,1,0
3649,Car,Audi,2,1,19,1,0
3650,Lorry,Volvo,3,3,15,1,0
3651,Motorbyke,KTM,2,2,29,1,0
3652,Tractor,Lanz Bulldog,1,1,29,1,0
3653,Without_carnet,Aixam,2,1,11,0,0
3654,Tractor,John Deere,2,2,26,1,1
3655,Lorry,Iveco,3,2,14,1,0
3656,Car,Chrysler,4,3,25,1,0
3657,Van,Peugeot,8,8,21,1,0
3658,Lorry,Iveco,3,2,0,1,0
3659,Motorbyke,Derbi,2,1,8,1,0
3660,Lorry,Mercedes-Benz,3,1,27,1,0
3661,Without_carnet,Aixam,2,2,14,0,0
3662,Motorbyke,Yamaha,2,1,29,1,0
3663,Motorbyke,Derbi,1,1,13,1,0
3664,Tractor,Fendt,1,1,19,1,1
3665,Without_carnet,Aixam,1,1,15,0,0
3666,Tractor,Ford,2,1,5,1,0
3667,Lorry,Mercedes-Benz,3,3,26,1,0
3668,Lorry,Mercedes-Benz,3,3,30,1,0
3669,Without_carnet,Chatenet,1,1,15,0,0
3670,Without_carnet,Ligier,1,1,2,0,1
3671,Without_carnet,Aixam,2,2,15,0,0
3672,Car,Rolls Royce,2,2,6,1,0
3673,Lorry,Mercedes-Benz,3,1,9,1,0
3674,Van,Fiat,5,5,30,1,0
3675,Van,Mercedes-Benz,5,5,23,1,0
3676,Motorbyke,Kawasaki,1,1,10,1,0
3677,Tractor,John Deere,2,1,13,1,0
3678,Motorbyke,Harley Davidson,2,2,27,1,0
3679,Without_carnet,Microcar,1,1,24,0,0
3680,Motorbyke,Aprilia,1,1,15,1,0
3681,Without_carnet,Chatenet,1,1,28,0,0
3682,Tractor,John Deere,2,2,15,1,0
3683,Motorbyke,Vespa,1,1,17,1,1
3684,Tractor,Fendt,2,1,9,1,0
3685,Tractor,Deutz,1,1,25,1,1
3686,Car,Lamborgini,3,2,17,1,0
3687,Tractor,Deutz,2,1,18,1,0
3688,Lorry,Volvo,3,2,15,1,0
3689,Without_carnet,Microcar,1,1,20,0,0
3690,Tractor,John Deere,2,2,2,1,0
3691,Tractor,Case,1,1,13,1,0
3692,Car,Ford,3,2,2,1,0
3693,Tractor,Fendt,1,1,22,1,0
3694,Van,Nissan,7,6,23,1,0
3695,Van,Citroen,8,5,18,1,0
3696,Car,Dodge,5,1,10,1,0
3697,Without_carnet,Ligier,2,1,3,0,0
3698,Tractor,Fendt,1,1,30,1,0
3699,Van,Iveco,6,5,27,1,1
3700,Van,Peugeot,8,6,9,1,0
3701,Car,Mitsubishi,3,1,27,1,0
3702,Car,Bentley,2,1,6,1,1
3703,Motorbyke,Vespa,2,2,12,1,0
3704,Lorry,Volvo,3,3,5,1,0
3705,Van,Opel,6,6,9,1,1
3706,Van,Fiat,5,5,14,1,0
3707,Van,Seat,7,7,24,1,0
3708,Lorry,Pegaso,3,1,23,1,0
3709,Van,Mercedes-Benz,6,6,10,1,0
3710,Tractor,Massey Ferguson,2,1,5,1,0
3711,Without_carnet,Aixam,1,1,12,0,0
3712,Tractor,New Holland,2,2,19,1,0
3713,Without_carnet,Microcar,1,1,3,0,0
3714,Without_carnet,Microcar,2,2,24,0,0
3715,Lorry,Volvo,3,2,23,1,0
3716,Without_carnet,Aixam,1,1,26,0,0
3717,Van,Volkswagen,6,5,13,1,0
3718,Motorbyke,KTM,2,1,19,1,0
3719,Tractor,John Deere,2,2,12,1,0
3720,Motorbyke,Kawasaki,2,2,29,1,0
3721,Lorry,Volvo,3,3,28,1,0
3722,Lorry,Agrale,3,3,17,1,1
3723,Tractor,Ford,2,1,28,1,0
3724,Motorbyke,Vespa,1,1,28,1,0
3725,Tractor,Deutz,2,1,27,1,1
3726,Without_carnet,Aixam,2,2,18,0,0
3727,Without_carnet,Microcar,1,1,25,0,0
3728,Without_carnet,Aixam,2,1,19,0,1
3729,Lorry,Mercedes-Benz,3,3,26,1,0
3730,Van,Renault,7,7,21,1,0
3731,Motorbyke,KTM,1,1,2,1,0
3732,Motorbyke,Aprilia,1,1,11,1,0
3733,Motorbyke,Vespa,1,1,7,1,0
3734,Car,Jaguar,5,4,16,1,0
3735,Car,Mini,3,2,14,1,0
3736,Tractor,New Holland,2,1,1,1,0
3737,Lorry,Mercedes-Benz,3,2,9,1,0
3738,Lorry,Volvo,3,2,7,1,0
3739,Without_carnet,Aixam,1,1,24,0,0
3740,Without_carnet,Ligier,2,1,20,0,0
3741,Van,Iveco,6,5,0,1,0
3742,Van,Fiat,5,5,22,1,1
3743,Lorry,Pegaso,3,2,13,1,0
3744,Van,Citroen,6,5,26,1,0
3745,Tractor,Claas,1,1,24,1,0
3746,Without_carnet,Microcar,1,1,3,0,1
3747,Van,Seat,7,6,16,1,0
3748,Without_carnet,Microcar,1,1,2,0,1
3749,Lorry,Volvo,3,3,18,1,0
3750,Tractor,Lanz Bulldog,2,1,9,1,1
3751,Lorry,Mercedes-Benz,3,1,7,1,0
3752,Lorry,Iveco,3,3,20,1,0
3753,Car,Suzuki,4,4,30,1,0
3754,Motorbyke,Ducati,1,1,9,1,0
3755,Van,Renault,7,5,26,1,0
3756,Car,Honda,3,1,29,1,0
3757,Lorry,Volvo,3,2,13,1,0
3758,Motorbyke,Harley Davidson,2,2,24,1,0
3759,Lorry,Mercedes-Benz,3,2,30,1,0
3760,Car,Mercedes-Benz,4,1,30,1,0
3761,Lorry,Volvo,3,1,28,1,0
3762,Lorry,Mercedes-Benz,3,2,0,1,0
3763,Tractor,Deutz,1,1,3,1,0
3764,Car,Mazda,3,1,24,1,0
3765,Car,Lamborgini,2,1,16,1,0
3766,Motorbyke,KTM,2,1,29,1,0
3767,Van,Mercedes-Benz,6,6,3,1,0
3768,Lorry,Pegaso,3,1,11,1,0
3769,Motorbyke,Derbi,1,1,29,1,0
3770,Car,Jeep,2,2,16,1,0
3771,Without_carnet,Microcar,1,1,26,0,0
3772,Van,Toyota,7,6,1,1,0
3773,Without_carnet,Microcar,1,1,12,0,0
3774,Without_carnet,Aixam,1,1,1,0,0
3775,Lorry,Agrale,3,3,27,1,0
3776,Lorry,Agrale,3,1,2,1,0
3777,Car,Pagani,4,3,11,1,0
3778,Without_carnet,Aixam,2,1,2,0,0
3779,Car,Chevrolet,2,1,15,1,0
3780,Lorry,Agrale,3,3,8,1,0
3781,Car,Pagani,4,4,25,1,0
3782,Lorry,Agrale,3,2,13,1,0
3783,Van,Dacia,8,8,21,1,1
3784,Without_carnet,Ligier,1,1,17,0,0
3785,Motorbyke,Harley Davidson,1,1,16,1,0
3786,Car,Suzuki,2,1,14,1,0
3787,Lorry,Volvo,3,2,23,1,0
3788,Without_carnet,Chatenet,2,2,23,0,0
3789,Van,Toyota,6,5,18,1,0
3790,Tractor,Valtra,2,2,5,1,0
3791,Car,Lamborgini,2,1,22,1,0
3792,Car,Toyota,3,3,21,1,1
3793,Car,Mitsubishi,2,2,14,1,0
3794,Motorbyke,KTM,2,2,14,1,0
3795,Van,Citroen,5,5,18,1,0
3796,Van,Peugeot,5,5,12,1,0
3797,Car,Ferrari,2,2,19,1,0
3798,Without_carnet,Ligier,2,1,24,0,1
3799,Motorbyke,Harley Davidson,1,1,17,1,0
3800,Lorry,Iveco,3,1,21,1,0
3801,Tractor,Claas,2,1,23,1,0
3802,Lorry,Pegaso,3,1,19,1,0
3803,Tractor,John Deere,2,1,24,1,0
3804,Van,Peugeot,5,5,10,1,0
3805,Without_carnet,Microcar,2,1,5,0,1
3806,Van,Iveco,5,5,27,1,0
3807,Lorry,Pegaso,3,1,15,1,0
3808,Without_carnet,Microcar,2,1,26,0,1
3809,Without_carnet,Aixam,1,1,22,0,0
3810,Lorry,Agrale,3,3,27,1,0
3811,Van,Seat,6,5,29,1,0
3812,Car,Koenigsegg,5,1,1,1,0
3813,Without_carnet,Chatenet,2,1,15,0,0
3814,Van,Renault,6,5,0,1,0
3815,Car,BMW,5,1,3,1,0
3816,Without_carnet,Microcar,1,1,5,0,0
3817,Lorry,Mercedes-Benz,3,3,29,1,1
3818,Tractor,Ford,2,2,0,1,0
3819,Motorbyke,KTM,1,1,30,1,0
3820,Lorry,Mercedes-Benz,3,3,6,1,0
3821,Without_carnet,Aixam,2,2,8,0,0
3822,Without_carnet,Aixam,2,1,1,0,1
3823,Lorry,Agrale,3,1,20,1,0
3824,Without_carnet,Ligier,2,1,15,0,0
3825,Without_carnet,Ligier,1,1,12,0,0
3826,Without_carnet,Chatenet,1,1,11,0,0
3827,Tractor,Lanz Bulldog,2,2,23,1,0
3828,Lorry,Volvo,3,1,1,1,0
3829,Tractor,Fendt,2,1,30,1,0
3830,Tractor,Valtra,1,1,25,1,0
3831,Lorry,Volvo,3,1,28,1,0
3832,Motorbyke,Vespa,1,1,23,1,0
3833,Lorry,Pegaso,3,3,25,1,0
3834,Van,Peugeot,7,6,4,1,1
3835,Van,Dacia,5,5,12,1,0
3836,Motorbyke,Harley Davidson,1,1,20,1,0
3837,Van,Mercedes-Benz,8,5,4,1,0
3838,Motorbyke,Vespa,2,2,3,1,0
3839,Without_carnet,Aixam,2,1,15,0,1
3840,Lorry,Mercedes-Benz,3,2,4,1,0
3841,Without_carnet,Ligier,2,2,21,0,0
3842,Motorbyke,Yamaha,2,1,0,1,0
3843,Van,Peugeot,6,6,7,1,0
3844,Van,Iveco,7,6,29,1,0
3845,Without_carnet,Microcar,2,2,4,0,1
3846,Lorry,Volvo,3,3,25,1,0
3847,Lorry,Pegaso,3,2,1,1,0
3848,Lorry,Iveco,3,2,1,1,0
3849,Without_carnet,Ligier,2,2,4,0,0
3850,Tractor,Fendt,2,1,10,1,0
3851,Car,Subaru,3,1,3,1,1
3852,Lorry,Mercedes-Benz,3,3,8,1,0
3853,Motorbyke,Vespa,1,1,8,1,0
3854,Van,Opel,6,6,8,1,0
3855,Van,Opel,7,6,2,1,0
3856,Car,Hyunday,3,1,30,1,0
3857,Tractor,Massey Ferguson,2,1,3,1,0
3858,Car,Alfa Romeo,3,1,13,1,1
3859,Motorbyke,Aprilia,2,2,30,1,0
3860,Car,Dodge,4,1,19,1,0
3861,Van,Fiat,5,5,20,1,0
3862,Without_carnet,Chatenet,1,1,4,0,0
3863,Motorbyke,Harley Davidson,2,1,24,1,0
3864,Without_carnet,Aixam,1,1,23,0,0
3865,Tractor,Fendt,1,1,16,1,0
3866,Car,Alfa Romeo,4,1,20,1,0
3867,Motorbyke,Vespa,1,1,3,1,0
3868,Lorry,Volvo,3,1,26,1,0
3869,Car,Rolls Royce,2,2,25,1,0
3870,Car,Koenigsegg,2,2,13,1,1
3871,Motorbyke,Ducati,2,2,9,1,0
3872,Car,Mercedes-Benz,4,2,5,1,1
3873,Van,Dacia,7,7,22,1,0
3874,Motorbyke,Ducati,1,1,26,1,0
3875,Without_carnet,Ligier,2,1,16,0,0
3876,Without_carnet,Ligier,1,1,29,0,0
3877,Lorry,Mercedes-Benz,3,2,3,1,0
3878,Van,Peugeot,8,5,0,1,0
3879,Lorry,Iveco,3,1,26,1,0
3880,Van,Fiat,5,5,7,1,1
3881,Motorbyke,Aprilia,1,1,0,1,0
3882,Lorry,Pegaso,3,2,20,1,1
3883,Lorry,Mercedes-Benz,3,1,25,1,0
3884,Tractor,Fendt,1,1,28,1,0
3885,Without_carnet,Aixam,2,2,8,0,1
3886,Car,Hyunday,5,1,22,1,0
3887,Tractor,Massey Ferguson,1,1,3,1,0
3888,Motorbyke,Harley Davidson,1,1,21,1,0
3889,Motorbyke,KTM,1,1,28,1,0
3890,Without_carnet,Ligier,1,1,18,0,0
3891,Car,Fiat,3,2,10,1,0
3892,Car,Toyota,5,2,23,1,0
3893,Car,Subaru,4,2,29,1,0
3894,Motorbyke,Derbi,2,2,20,1,0
3895,Van,Fiat,6,5,14,1,0
3896,Car,KIA,3,3,19,1,0
3897,Tractor,Claas,1,1,2,1,0
3898,Without_carnet,Chatenet,2,1,7,0,0
3899,Tractor,Ford,2,1,24,1,0
3900,Lorry,Pegaso,3,1,23,1,1
3901,Motorbyke,Aprilia,1,1,13,1,0
3902,Motorbyke,Harley Davidson,2,1,18,1,0
3903,Lorry,Agrale,3,1,2,1,0
3904,Van,Renault,6,6,18,1,0
3905,Lorry,Iveco,3,3,13,1,0
3906,Motorbyke,Yamaha,1,1,8,1,0
3907,Tractor,Deutz,2,1,28,1,0
3908,Motorbyke,Yamaha,1,1,17,1,0
3909,Car,KIA,2,2,13,1,0
3910,Lorry,Volvo,3,1,2,1,0
3911,Without_carnet,Ligier,2,2,5,0,0
3912,Motorbyke,Vespa,1,1,0,1,0
3913,Lorry,Volvo,3,2,21,1,0
3914,Without_carnet,Ligier,1,1,11,0,0
3915,Car,Ford,5,3,16,1,0
3916,Car,Saab,4,4,20,1,0
3917,Motorbyke,Derbi,1,1,0,1,0
3918,Car,KIA,2,2,8,1,0
3919,Without_carnet,Chatenet,1,1,28,0,0
3920,Motorbyke,Yamaha,1,1,15,1,0
3921,Tractor,Lanz Bulldog,2,1,25,1,0
3922,Motorbyke,Vespa,1,1,10,1,0
3923,Without_carnet,Chatenet,2,1,4,0,0
3924,Tractor,Fendt,2,2,21,1,1
3925,Without_carnet,Microcar,2,1,23,0,0
3926,Without_carnet,Aixam,2,2,13,0,0
3927,Van,Dacia,5,5,10,1,0
3928,Lorry,Volvo,3,3,25,1,0
3929,Car,Fiat,2,1,15,1,0
3930,Without_carnet,Microcar,1,1,15,0,0
3931,Van,Seat,6,5,22,1,0
3932,Motorbyke,KTM,2,2,16,1,0
3933,Lorry,Iveco,3,1,17,1,0
3934,Tractor,Fendt,1,1,14,1,0
3935,Lorry,Agrale,3,3,26,1,0
3936,Without_carnet,Ligier,1,1,6,0,0
3937,Van,Volkswagen,7,6,19,1,0
3938,Lorry,Pegaso,3,2,29,1,0
3939,Tractor,Case,2,1,27,1,1
3940,Car,Bentley,2,2,8,1,0
3941,Van,Volkswagen,5,5,23,1,0
3942,Car,Aston Martin,3,2,2,1,0
3943,Motorbyke,KTM,1,1,25,1,0
3944,Motorbyke,Derbi,1,1,24,1,0
3945,Without_carnet,Microcar,1,1,2,0,0
3946,Tractor,New Holland,2,2,21,1,0
3947,Car,Volkswagen,3,2,20,1,0
3948,Motorbyke,Yamaha,2,2,28,1,0
3949,Lorry,Agrale,3,3,30,1,0
3950,Car,Jaguar,2,2,18,1,1
3951,Van,Ford,8,7,26,1,0
3952,Lorry,Volvo,3,1,24,1,0
3953,Without_carnet,Aixam,1,1,18,0,1
3954,Lorry,Pegaso,3,2,28,1,0
3955,Tractor,New Holland,1,1,22,1,0
3956,Van,Mercedes-Benz,5,5,12,1,1
3957,Lorry,Iveco,3,3,14,1,1
3958,Lorry,Mercedes-Benz,3,3,21,1,0
3959,Car,Jaguar,5,1,20,1,0
3960,Without_carnet,Microcar,1,1,13,0,0
3961,Without_carnet,Microcar,2,2,30,0,0
3962,Van,Mercedes-Benz,8,5,10,1,0
3963,Van,Citroen,8,5,5,1,0
3964,Motorbyke,Harley Davidson,2,1,27,1,0
3965,Without_carnet,Ligier,2,1,29,0,0
3966,Without_carnet,Ligier,2,2,21,0,0
3967,Motorbyke,Harley Davidson,2,2,9,1,1
3968,Without_carnet,Aixam,1,1,7,0,0
3969,Car,Ferrari,5,5,9,1,0
3970,Lorry,Pegaso,3,1,5,1,0
3971,Lorry,Agrale,3,1,30,1,0
3972,Tractor,Massey Ferguson,2,2,5,1,0
3973,Motorbyke,Harley Davidson,2,2,28,1,0
3974,Van,Ford,8,5,8,1,1
3975,Motorbyke,Yamaha,1,1,1,1,0
3976,Lorry,Pegaso,3,2,21,1,0
3977,Without_carnet,Microcar,1,1,21,0,0
3978,Motorbyke,Kawasaki,1,1,6,1,0
3979,Motorbyke,Aprilia,2,1,3,1,0
3980,Car,Tesla,3,3,17,1,0
3981,Tractor,Case,2,1,28,1,1
3982,Van,Citroen,5,5,12,1,0
3983,Lorry,Mercedes-Benz,3,1,17,1,0
3984,Van,Volkswagen,5,5,28,1,0
3985,Car,Toyota,5,2,20,1,0
3986,Lorry,Mercedes-Benz,3,3,14,1,0
3987,Tractor,Fendt,2,2,18,1,0
3988,Motorbyke,Harley Davidson,2,1,25,1,0
3989,Lorry,Pegaso,3,1,30,1,0
3990,Without_carnet,Chatenet,1,1,15,0,0
3991,Lorry,Volvo,3,2,5,1,0
3992,Van,Peugeot,5,5,26,1,0
3993,Lorry,Volvo,3,2,29,1,0
3994,Van,Dacia,5,5,28,1,0
3995,Tractor,Case,2,2,1,1,0
3996,Van,Toyota,7,7,19,1,0
3997,Motorbyke,Kawasaki,2,1,23,1,1
3998,Without_carnet,Chatenet,2,2,18,0,0
3999,Tractor,Lanz Bulldog,1,1,8,1,0
4000,Car,Opel,5,3,24,1,0
4001,Tractor,Claas,1,1,3,1,0
4002,Lorry,Pegaso,3,3,0,1,0
4003,Motorbyke,Kawasaki,1,1,13,1,0
4004,Tractor,Lanz Bulldog,1,1,7,1,0
4005,Lorry,Volvo,3,3,27,1,0
4006,Car,Nissan,2,1,26,1,0
4007,Motorbyke,KTM,2,2,23,1,1
4008,Car,Bentley,5,5,11,1,0
4009,Car,Audi,3,1,17,1,0
4010,Without_carnet,Aixam,1,1,22,0,0
4011,Without_carnet,Chatenet,1,1,11,0,0
4012,Lorry,Pegaso,3,1,18,1,0
4013,Without_carnet,Aixam,1,1,2,0,0
4014,Tractor,Massey Ferguson,2,2,17,1,0
4015,Van,Toyota,7,6,29,1,0
4016,Without_carnet,Ligier,1,1,24,0,0
4017,Without_carnet,Chatenet,2,2,12,0,0
4018,Car,Koenigsegg,4,4,6,1,0
4019,Car,Audi,5,1,4,1,0
4020,Lorry,Volvo,3,1,17,1,0
4021,Motorbyke,Kawasaki,2,1,13,1,0
4022,Van,Citroen,8,5,19,1,0
4023,Car,Dodge,3,1,20,1,0
4024,Lorry,Mercedes-Benz,3,3,11,1,0
4025,Without_carnet,Chatenet,1,1,26,0,0
4026,Without_carnet,Ligier,2,2,27,0,0
4027,Van,Citroen,7,7,16,1,0
4028,Tractor,Ford,2,1,23,1,0
4029,Car,Nissan,3,2,3,1,0
4030,Car,Jaguar,3,3,8,1,0
4031,Car,Jeep,2,1,18,1,0
4032,Without_carnet,Ligier,2,1,17,0,1
4033,Car,Citroen,2,2,23,1,0
4034,Tractor,Massey Ferguson,2,2,4,1,0
4035,Lorry,Mercedes-Benz,3,2,15,1,0
4036,Car,Maserati,3,2,25,1,0
4037,Without_carnet,Ligier,1,1,18,0,0
4038,Car,Pagani,2,2,8,1,0
4039,Lorry,Agrale,3,1,3,1,0
4040,Car,Audi,3,2,24,1,0
4041,Van,Iveco,6,5,12,1,0
4042,Van,Nissan,7,5,21,1,0
4043,Car,Suzuki,5,4,5,1,0
4044,Tractor,Case,1,1,3,1,0
4045,Lorry,Pegaso,3,3,17,1,0
4046,Without_carnet,Microcar,2,1,22,0,0
4047,Van,Toyota,5,5,26,1,0
4048,Lorry,Mercedes-Benz,3,2,8,1,0
4049,Van,Toyota,7,7,5,1,0
4050,Car,Rolls Royce,5,4,28,1,0
4051,Without_carnet,Microcar,2,1,9,0,0
4052,Motorbyke,Vespa,1,1,17,1,0
4053,Without_carnet,Ligier,1,1,11,0,0
4054,Without_carnet,Chatenet,2,2,15,0,0
4055,Van,Fiat,5,5,30,1,0
4056,Motorbyke,Derbi,2,1,28,1,0
4057,Lorry,Iveco,3,1,22,1,0
4058,Without_carnet,Microcar,1,1,30,0,0
4059,Van,Fiat,8,7,10,1,0
4060,Tractor,Deutz,1,1,17,1,1
4061,Car,Jaguar,3,2,1,1,1
4062,Motorbyke,Yamaha,1,1,11,1,0
4063,Lorry,Pegaso,3,2,29,1,0
4064,Lorry,Pegaso,3,1,28,1,0
4065,Without_carnet,Chatenet,2,2,8,0,0
4066,Lorry,Mercedes-Benz,3,3,23,1,0
4067,Van,Dacia,6,5,28,1,0
4068,Lorry,Iveco,3,1,22,1,0
4069,Van,Volkswagen,7,7,19,1,0
4070,Without_carnet,Chatenet,1,1,7,0,0
4071,Motorbyke,Derbi,1,1,23,1,0
4072,Car,Mitsubishi,2,1,26,1,0
4073,Car,Jaguar,5,3,2,1,0
4074,Car,Acura,5,5,13,1,1
4075,Car,Lexus,4,4,22,1,0
4076,Without_carnet,Ligier,2,2,7,0,0
4077,Car,Chrysler,2,2,6,1,0
4078,Car,Acura,3,2,12,1,0
4079,Tractor,Case,1,1,3,1,0
4080,Lorry,Iveco,3,2,5,1,0
4081,Motorbyke,Ducati,2,2,19,1,0
4082,Motorbyke,Kawasaki,2,1,3,1,0
4083,Lorry,Mercedes-Benz,3,2,24,1,0
4084,Lorry,Pegaso,3,2,0,1,0
4085,Without_carnet,Ligier,1,1,10,0,0
4086,Lorry,Pegaso,3,2,22,1,0
4087,Without_carnet,Microcar,1,1,14,0,0
4088,Van,Volkswagen,5,5,17,1,0
4089,Tractor,John Deere,2,1,0,1,0
4090,Car,Mini,2,2,27,1,1
4091,Car,Aston Martin,5,5,20,1,1
4092,Without_carnet,Microcar,1,1,15,0,0
4093,Tractor,New Holland,2,1,20,1,0
4094,Van,Ford,8,8,3,1,0
4095,Motorbyke,Yamaha,2,2,18,1,0
4096,Lorry,Agrale,3,2,23,1,0
4097,Motorbyke,Kawasaki,1,1,22,1,0
4098,Without_carnet,Aixam,1,1,27,0,0
4099,Motorbyke,Harley Davidson,1,1,28,1,0
4100,Tractor,Claas,2,1,19,1,0
4101,Without_carnet,Ligier,1,1,30,0,1
4102,Lorry,Mercedes-Benz,3,2,23,1,0
4103,Tractor,Fendt,2,1,4,1,0
4104,Lorry,Volvo,3,1,24,1,0
4105,Without_carnet,Chatenet,2,2,8,0,0
4106,Tractor,Case,2,2,23,1,0
4107,Van,Citroen,7,6,19,1,0
4108,Motorbyke,Derbi,2,1,11,1,0
4109,Lorry,Agrale,3,3,23,1,0
4110,Motorbyke,Aprilia,2,2,21,1,0
4111,Van,Opel,8,8,19,1,0
4112,Van,Peugeot,6,6,14,1,0
4113,Car,Subaru,5,4,28,1,0
4114,Lorry,Mercedes-Benz,3,2,29,1,0
4115,Motorbyke,Derbi,2,1,17,1,0
4116,Without_carnet,Ligier,1,1,16,0,0
4117,Car,Ford,3,2,13,1,0
4118,Motorbyke,Harley Davidson,2,2,22,1,0
4119,Car,Lexus,3,3,4,1,0
4120,Lorry,Volvo,3,3,23,1,0
4121,Without_carnet,Aixam,2,1,26,0,0
4122,Car,Porsche,5,4,1,1,0
4123,Without_carnet,Aixam,2,2,18,0,0
4124,Van,Toyota,6,6,9,1,0
4125,Without_carnet,Chatenet,1,1,25,0,0
4126,Van,Peugeot,7,5,4,1,0
4127,Motorbyke,Kawasaki,2,1,6,1,0
4128,Motorbyke,KTM,2,1,0,1,0
4129,Van,Nissan,8,8,26,1,0
4130,Car,Mazda,3,3,4,1,0
4131,Motorbyke,Aprilia,2,2,1,1,0
4132,Van,Toyota,8,8,13,1,0
4133,Motorbyke,Aprilia,1,1,27,1,0
4134,Van,Volkswagen,7,5,26,1,0
4135,Lorry,Iveco,3,1,3,1,0
4136,Car,Jaguar,3,3,0,1,0
4137,Without_carnet,Aixam,2,2,9,0,0
4138,Lorry,Pegaso,3,3,30,1,0
4139,Tractor,Fendt,1,1,7,1,0
4140,Motorbyke,Vespa,1,1,23,1,1
4141,Without_carnet,Aixam,2,1,0,0,0
4142,Without_carnet,Aixam,1,1,25,0,0
4143,Van,Mercedes-Benz,8,7,7,1,0
4144,Van,Volkswagen,6,5,29,1,0
4145,Lorry,Iveco,3,3,22,1,0
4146,Motorbyke,Ducati,1,1,6,1,0
4147,Car,Acura,5,4,7,1,0
4148,Motorbyke,Harley Davidson,1,1,16,1,1
4149,Car,Bentley,4,3,27,1,0
4150,Tractor,Massey Ferguson,1,1,23,1,0
4151,Tractor,Claas,2,1,14,1,0
4152,Car,Renault,5,4,24,1,0
4153,Motorbyke,Derbi,1,1,13,1,0
4154,Without_carnet,Aixam,2,1,22,0,0
4155,Without_carnet,Ligier,1,1,16,0,0
4156,Motorbyke,Harley Davidson,2,1,2,1,0
4157,Car,Cadillac,3,1,1,1,0
4158,Without_carnet,Chatenet,2,2,23,0,0
4159,Van,Opel,8,7,15,1,0
4160,Car,Toyota,5,3,21,1,0
4161,Car,Aston Martin,5,1,13,1,0
4162,Lorry,Iveco,3,3,27,1,0
4163,Motorbyke,Yamaha,1,1,5,1,1
4164,Without_carnet,Ligier,1,1,24,0,0
4165,Lorry,Pegaso,3,3,29,1,0
4166,Without_carnet,Microcar,2,1,13,0,1
4167,Lorry,Mercedes-Benz,3,2,29,1,0
4168,Tractor,Valtra,1,1,30,1,0
4169,Motorbyke,Derbi,2,1,25,1,0
4170,Lorry,Pegaso,3,1,6,1,0
4171,Without_carnet,Ligier,1,1,22,0,0
4172,Tractor,Fendt,2,2,8,1,0
4173,Lorry,Agrale,3,2,12,1,0
4174,Car,Infiniti,5,2,12,1,0
4175,Tractor,Ford,2,1,9,1,1
4176,Tractor,Valtra,1,1,9,1,1
4177,Without_carnet,Chatenet,1,1,12,0,0
4178,Van,Seat,7,6,5,1,0
4179,Van,Ford,5,5,20,1,0
